Strategy_no,From_time,To_time,no_preds,Accuracy,p_val,, 0_min_low,, 0_indicator,, 0_threshold_high,, 0_direction,, 0_max_high,, 0_threshold_low,, 1_min_low,, 1_indicator,, 1_threshold_high,, 1_direction,, 1_max_high,, 1_threshold_low
,2008-01-01 00:00:00, 2008-12-31 23:59:59,4122,0.5451237263,7.36602671314E-09, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1122,0.4696969697,0.0454280651, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,622,0.5530546624,0.0090995073, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,6197,0.4637727933,1.24541990848E-08, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,6652,0.5592303067,4.43462390058E-22, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,5061,0.4485279589,2.55867413183E-13, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,3862,0.5396167789,9.09242332201E-07, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1096,0.4680656934,0.0370918383, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,664,0.5496987952,0.0115964391, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,6027,0.4572755932,3.47805836709E-11, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,7514,0.5508384349,1.25540371863E-18, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,268,0.473880597,0.4271902756, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,339,0.3923303835,8.69206659473E-05, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,711,0.6075949367,1.05374354579E-08, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,749,0.6461949266,1.03481359318E-15, 0_min_low,-500, 0_indicator, CDLHIGHWAV_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,15807,0.5074966787,0.0605010463, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,15807,0.4923767951,0.0562696674, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,3550,0.5092957746,0.2752990091, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,4804,0.4927144047,0.3194861715, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,624,0.4503205128,0.0145424211, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1477,0.4644549763,0.0067881501, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,6872,0.5125145518,0.0391250621, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,5428,0.4946573324,0.4391296523, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,4446,0.4820062978,0.0170887675, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,4787,0.4792145394,0.0042081734, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,815,0.5104294479,0.5751956207, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1121,0.4674397859,0.0314736872, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,7146,0.5212706409,0.0003372702, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,6725,0.5113754647,0.0637997494, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,217,0.3133640553,3.94458308675E-08, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,304,0.4868421053,0.688136917, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,658,0.5881458967,6.98542446444E-06, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,662,0.666163142,8.58953383225E-18, 0_min_low,-500, 0_indicator, CDLHIKKAK_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1770,0.4677966102,0.0072161924, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1770,0.5322033898,0.0072161924, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,62,0.5806451613,0.2528543942, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,138,0.7173913043,3.37426414225E-07, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,177,0.5649717514,0.0979297104, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,138,0.2826086957,3.37426414225E-07, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,62,0.4193548387,0.2528543942, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,472,0.4491525424,0.0304060479, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,511,0.5342465753,0.1324832956, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,151,0.4701986755,0.5151625028, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,146,0.4931506849,0.9340795772, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,759,0.4532279315,0.0110104978, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,714,0.525210084,0.1902123023, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,6,0,0.03125, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,12,1,0.0004882813, 0_min_low,-500, 0_indicator, CDLHIKKAKEMO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,2121,0.5181518152,0.0988740058, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,2121,0.4818481848,0.0988740058, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,134,0.5373134328,0.4369905491, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,406,0.5517241379,0.0417391807, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,87,0.7701149425,4.305368125E-07, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,104,0.6153846154,0.0236456357, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,598,0.4782608696,0.3066237204, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,292,0.5205479452,0.5198233007, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,572,0.5244755245,0.2589098446, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,641,0.4851794072,0.4771391807, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,141,0.475177305,0.6135127097, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,183,0.4699453552,0.459866961, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,934,0.4925053533,0.67058749, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,863,0.449594438,0.0033937508, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,7,0.1428571429,0.125, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,7,0,0.015625, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2008-01-01 00:00:00, 2008-12-31 23:59:59,19,1,3.81469726562E-06, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,19,0.7368421053,0.0635681152, 0_min_low,-500, 0_indicator, CDLHOMINGPIGEO_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1611,0.4903786468,0.4548112867, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,1611,0.5096213532,0.4548112867, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2008-01-01 00:00:00, 2008-12-31 23:59:59,121,0.305785124,2.31643032876E-05, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,38,0.7368421053,0.0050976433, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2008-01-01 00:00:00, 2008-12-31 23:59:59,18,0.4444444444,0.8145294189, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,144,0.6319444444,0.001942532, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2008-01-01 00:00:00, 2008-12-31 23:59:59,62,0.4677419355,0.7035366714, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2008-01-01 00:00:00, 2008-12-31 23:59:59,189,0.6137566138,0.0021659722, 0_min_low,-500, 0_indicator, CDLIDENTICAL3CROW_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
